proj,files,totalLines,commentLines,blankLines,lineOfCodes,class,property,method,functions,operator,size(bytes),size
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Objects/SimpleSegment.vb,136,27,21,88,1,7,5,3,0,4644,4.64 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Translation/Codon.vb,134,44,17,73,1,7,2,4,0,4552,4.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Translation/GeneticCodes.vb,83,57,3,23,1,0,0,0,0,2986,2.99 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Translation/NtHelper.vb,57,12,13,32,1,0,0,1,0,1926,1.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Translation/TranslationTable.vb,110,31,13,66,1,0,0,7,0,4175,4.17 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Translation/TranslTable.vb,297,98,35,164,1,4,1,15,0,13245,13.24 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/NucleicAcid/Translation/TranslTableTextReader.vb,96,4,15,77,1,0,1,3,0,4337,4.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Patterns/Clustal/Clustal.vb,114,16,16,82,1,2,4,8,0,4658,4.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Patterns/Clustal/Residue.vb,156,42,16,98,1,4,0,6,0,6427,6.43 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,SequenceModel/Patterns/Clustal/SRChain.vb,35,0,6,29,1,4,0,1,0,1205,1.21 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Fasta/FastaHeader.vb,68,31,9,28,1,8,0,2,0,2805,2.81 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Fasta/TitleBuilder.vb,61,0,13,48,1,0,1,2,0,2337,2.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Fasta/UniprotFasta.vb,132,41,17,74,1,2,0,5,0,6485,6.49 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Web/Entry.vb,86,6,16,64,1,25,0,2,0,4675,4.67 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Web/Formats.vb,45,30,1,14,1,0,0,0,0,963,963 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Web/ID_types.vb,429,295,2,132,1,0,0,0,0,9648,9.65 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Web/Retrieve_IDmapping.vb,250,73,33,144,1,0,1,6,0,11571,11.57 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/Web/Uniprot.vb,132,21,26,85,6,19,0,6,0,5000,5.00 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Extensions.vb,364,44,46,274,1,0,0,17,0,13248,13.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/GetID.vb,174,8,25,141,2,0,0,10,0,6601,6.60 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/Tabular/Module.vb,111,19,18,74,1,8,0,4,0,4117,4.12 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/Tabular/Pathway.vb,120,34,18,68,1,5,0,6,0,4828,4.83 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/Xml/CompilerAPI.vb,119,9,12,98,1,0,0,9,0,6932,6.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/Xml/MapAPI.vb,66,17,7,42,1,0,0,4,0,3014,3.01 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/Xml/XmlModel.vb,136,27,16,93,1,5,0,6,0,5079,5.08 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/ModsBrite.vb,99,21,14,64,1,0,1,7,0,3480,3.48 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/ModuleClassAPI.vb,171,14,27,130,1,5,3,12,0,6610,6.61 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/PathwayProfiles.vb,123,18,9,96,1,0,0,4,0,5926,5.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/LinkDB/Relationship.vb,41,18,7,16,2,3,0,0,0,1313,1.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/bGetObject.vb,17,3,5,9,1,3,0,0,0,417,417 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/OrthologyTerms.vb,60,8,9,43,1,2,0,4,0,2051,2.05 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Reference.vb,52,17,9,26,1,6,2,1,0,1679,1.68 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Form/AllLinksWidget.vb,54,1,10,43,1,1,0,2,0,2184,2.18 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Form/WebForm.vb,273,40,43,190,1,5,5,9,0,10397,10.40 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/LocalRender.vb,365,68,47,250,1,0,5,9,0,16239,16.24 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/MapHighlights.vb,94,20,15,59,1,3,0,7,0,4207,4.21 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/MapIndex.vb,62,7,8,47,1,4,0,3,0,2214,2.21 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/MapRepository.vb,168,27,21,120,1,1,2,11,0,6804,6.80 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/URLEncoder.vb,180,52,17,111,1,0,0,7,0,7796,7.80 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/AttributeValue.vb,79,44,7,28,1,2,0,3,0,3589,3.59 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/ObjectBase.vb,82,69,13,0,0,0,0,0,0,3227,3.23 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/AttributeValue DataFile/Property.vb,86,12,12,62,1,6,1,3,0,3547,3.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/FileSystem/Classes.vb,15,5,1,9,1,0,0,0,0,376,376 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/FileSystem/DatabaseLoadder.vb,343,98,43,202,1,2,4,17,0,16592,16.59 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/FileSystem/PGDB.vb,319,84,45,190,1,17,2,5,0,22030,22.03 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/Tabular DataFiles/Enzymes.vb,42,19,5,18,1,2,0,0,0,1380,1.38 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/Tabular DataFiles/Object.vb,68,0,10,58,1,8,1,2,0,2371,2.37 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/Tabular DataFiles/Pathway.vb,76,22,12,42,1,3,0,1,0,2463,2.46 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/Tabular DataFiles/Pathways.vb,37,14,5,18,1,2,0,0,0,1248,1.25 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/Tabular DataFiles/ReactionEquation.vb,39,0,9,30,1,2,0,1,0,1224,1.22 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/Tabular DataFiles/RecordLine.vb,31,0,8,23,1,1,2,1,0,794,794 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/File/Tabular DataFiles/TabularFile.vb,77,14,13,50,1,4,0,1,0,2841,2.84 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/Mappings/Compounds.vb,29,4,7,18,1,8,1,1,0,896,896 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/Mappings/CompoundsMapping.vb,211,177,34,0,0,0,0,0,0,8656,8.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/PathwayBrief/AssignGene.vb,130,40,19,71,1,0,3,5,0,5930,5.93 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/PathwayBrief/Models.vb,90,12,13,65,2,10,0,4,0,3537,3.54 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/PathwayBrief/PwyFilters.vb,81,30,7,44,1,0,0,2,0,4635,4.63 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/Reaction/Reaction.vb,44,0,10,34,2,5,0,2,0,2314,2.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/Reaction/ReactionDirections.vb,72,50,3,19,1,0,0,0,0,3695,3.69 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/Reflection/PathRoute.vb,64,18,7,39,1,0,3,2,0,3732,3.73 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/Reflection/Schema.vb,51,4,7,40,2,7,1,3,0,2991,2.99 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MetaCyc/Schemas/Reflection/TableLink.vb,93,32,12,49,2,3,1,2,0,4452,4.45 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MiST2/DocArchive/Models/Replicon.vb,64,26,8,30,1,8,0,2,0,2191,2.19 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MiST2/DocArchive/Models/Transducin.vb,71,18,8,45,1,5,0,3,0,2735,2.73 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/MiST2/DocArchive/Models/TwoComponent.vb,76,30,8,38,1,5,0,3,0,2837,2.84 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/CDD.vb,112,10,18,84,1,8,0,5,0,3898,3.90 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/CDDLoader.vb,153,12,27,114,1,0,3,12,0,5070,5.07 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/Database.vb,241,51,33,157,3,10,3,11,0,9518,9.52 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/DbFile.vb,277,36,27,214,1,6,3,11,0,11631,11.63 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/Pn.vb,58,10,9,39,1,0,0,3,0,1966,1.97 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/CDD/SmpFile.vb,134,21,22,91,1,7,0,4,0,4693,4.69 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/Categories.vb,29,15,4,10,1,0,0,0,0,902,902 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/Category.vb,39,0,6,33,1,3,0,3,0,1308,1.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/COG.vb,63,11,8,44,1,2,0,2,0,2386,2.39 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/COG/Function.vb,352,110,40,202,1,2,1,12,0,14356,14.36 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Database/GenBank/Extensions.vb,359,52,40,267,1,0,0,13,0,15770,15.77 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Taxonomy/Tree/DmpFileReader.vb,126,33,20,73,1,0,1,1,0,5373,5.37 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Taxonomy/Tree/names.dmp.vb,85,33,8,44,1,4,0,3,0,3164,3.16 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Taxonomy/Tree/NcbiTaxonomyTree.vb,591,256,73,262,1,1,2,18,0,25054,25.05 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Taxonomy/Tree/Ranks.vb,102,20,16,66,1,0,2,3,0,4418,4.42 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Taxonomy/Tree/TaxonomyExtensions.vb,37,6,5,26,1,0,0,1,0,1210,1.21 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/Taxonomy/Tree/TaxonomyNode.vb,96,34,13,49,1,6,2,4,0,3453,3.45 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/WebServiceHandler/Entrez/Genbank.vb,55,12,11,32,1,0,1,2,0,1996,2.00 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/WebServiceHandler/Entrez/Protein.vb,110,4,22,84,2,3,0,7,0,5015,5.01 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/NCBI/WebServiceHandler/Entrez/QueryHandler.vb,78,14,14,50,3,3,1,4,0,3749,3.75 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Equations/Equation/Default/CompoundSpecieReference.vb,60,7,11,42,1,3,4,3,0,1947,1.95 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,ComponentModel/Equations/Equation/Default/Equation.vb,137,9,23,105,1,1,5,6,0,5499,5.50 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Database/DATA.vb,179,38,25,116,1,1,0,9,0,7345,7.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/EntityModel/EntitySearch.vb,112,24,14,74,1,0,0,4,0,4555,4.55 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/EntityModel/EntitySummary.vb,81,7,10,64,1,15,0,2,0,3313,3.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/EntityModel/Extensions.vb,138,42,19,77,1,0,0,5,0,5307,5.31 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Web/QueryImpl.vb,38,0,7,31,1,0,1,3,0,1222,1.22 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Web/REST.vb,42,0,8,34,1,1,0,1,0,1668,1.67 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/EBI/ChEBI/Web/WebServices.vb,76,36,8,32,1,0,0,4,0,3620,3.62 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/comment.vb,99,8,18,73,5,24,0,5,0,3052,3.05 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/dbReference.vb,52,12,8,32,1,4,0,2,0,1880,1.88 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/entry.vb,159,40,18,101,1,20,0,3,0,5960,5.96 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/featureTypes.vb,54,6,4,44,1,0,0,0,0,2721,2.72 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/gene.vb,91,19,10,62,1,3,0,2,0,2937,2.94 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/protein.vb,39,8,6,25,1,4,0,1,0,1402,1.40 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/reference.vb,61,8,12,41,4,16,0,3,0,1809,1.81 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/sequence.vb,277,80,45,152,11,44,0,8,0,8646,8.65 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/Model/UniprotXML.vb,163,42,19,102,1,3,0,9,0,7826,7.83 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/ELIXIR/UniProt/XML/UniRef/entry.vb,52,3,11,38,3,7,0,3,0,1658,1.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/Xml/Nodes/EC_Mapping.vb,125,15,18,92,2,4,0,7,0,5511,5.51 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Archives/Xml/Nodes/PwyBriteFunc.vb,29,12,4,13,1,3,0,1,0,945,945 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/BriteHText/BriteHText.vb,249,54,38,157,1,9,0,11,0,8574,8.57 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/BriteHText/BriteHTextParser.vb,93,13,18,62,1,0,0,4,0,3005,3.00 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/BriteHText/BriteTerm.vb,80,27,10,43,1,6,0,3,0,2524,2.52 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/BriteHText/BriteTreeDeflater.vb,160,0,19,141,1,0,0,7,0,7641,7.64 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/BriteHText/htext.vb,215,61,27,127,1,5,0,10,0,8622,8.62 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/BriteHText/htextJSON.vb,50,0,13,37,2,6,0,3,0,1361,1.36 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/Compound.vb,169,58,21,90,1,0,0,13,0,6996,7.00 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/EnzymaticReaction.vb,104,23,15,66,1,5,0,6,0,3835,3.83 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/Enzyme.vb,64,8,10,46,1,4,1,2,0,2047,2.05 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/KOCatalog.vb,46,20,5,21,1,1,0,2,0,2515,2.52 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/Module.vb,123,32,14,77,1,5,0,8,0,5258,5.26 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/Organism.vb,96,10,13,73,1,0,0,5,0,3374,3.37 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/Pathway.vb,171,44,25,102,1,4,0,10,0,6207,6.21 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/ProteinFamily.vb,28,0,7,21,1,0,1,5,0,1174,1.17 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/BriteHEntry/CategoryEntry/ReactionClass.vb,83,20,10,53,1,5,0,2,0,3020,3.02 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Disease/Disease.vb,35,5,7,23,1,12,0,1,0,1296,1.30 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Disease/Drug.vb,19,0,4,15,1,7,0,0,0,707,707 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/Disease/Hsa_gene.vb,84,22,11,51,1,13,0,4,0,3116,3.12 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/KEGGOrganism/Defines.vb,184,32,33,119,2,9,3,5,0,6345,6.34 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/KEGGOrganism/EntryAPI.vb,226,35,30,161,1,1,1,10,0,8977,8.98 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/KEGGOrganism/KEGGOrganism.vb,62,8,9,45,1,2,0,1,0,2040,2.04 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/KEGGOrganism/Organism.vb,50,11,7,32,1,13,0,2,0,1808,1.81 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/KEGGOrganism/ShowOrganism.vb,159,7,22,130,1,0,1,5,0,6328,6.33 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/ReferenceMap/Reaction.vb,19,6,4,9,1,1,0,0,0,667,667 B
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/ReferenceMap/ReferenceMap.vb,197,26,24,147,1,7,0,9,0,9839,9.84 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/SSDB/OrthologREST.vb,58,11,12,35,1,4,0,2,0,2760,2.76 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/DBGET/Objects/SSDB/ProtMotifs.vb,66,0,15,51,1,0,2,4,0,2660,2.66 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/Extensions.vb,37,0,5,32,1,0,0,3,0,1373,1.37 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/GeneMetaboliteNetwork.vb,177,67,17,93,1,8,0,1,0,8706,8.71 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/GeneNetworkExport.vb,91,3,13,75,1,8,0,2,0,4579,4.58 KB
G:/GCModeller/src/GCModeller/core/Bio.Assembly/biocore-netcore5.vbproj,Assembly/KEGG/Web/Map/KGML/KGML.vb,66,32,7,27,1,9,0,3,0,3492,3.49 KB
